261309,David Terans
365827,M. Silvera
409088,Diego García
980817,Kevin Morgan
981054,Mathías De Ritis
657755,Alexander Machado
237061,Héctor Villalba
575970,Rodrigo Pérez
250144,Lucas Hernández
251773,Jesús Trindade
362364,Eric Remedi
1149380,Leandro Umpiérrez
611426,Matías Arezo
76746,Damián Suárez
375688,Léo Coelho
,Nacionak
76715,Luis Mejía
196187,Nicolás Rodríguez
495689,Julián Millán
577406,Emiliano Ancheta
102427,Sebastián Coates
177680,Rómulo Otero
563812,Christian Oliva
874844,Lucas Villalba
577259,Luciano Boggio
185593,Nicolás López
102452,Mauricio Pereyra
657760,Ignacio Suárez
338641,Lucas Rodríguez
997825,Paolo Calione
898379,Exequiel Mereles
248331,Yonatan Rodríguez
1228248,Bruno Arady
396894,Maxi Gómez
72653,Nicolás Lodeiro
401932,Christian Ebere
403014,Gonzalo Carneiro
296445,los Santos
855489,Diego Romero
,Defensor Sporting
131110,Kevin Dawson
264740,José Álvarez
179276,los Santos
653191,Nahuel Furtado
424289,Juan Viacava
538091,Francisco Ginella
971205,Xavier Biscayzacú
1106327,Lucas Agazzi
1106325,Mauricio Amaro
358212,Franco Soldano
694157,Diego Abreu
651855,Lucas Machado
987582,Juan Manuel Jorge
338889,Brian Lozano
997826,Patricio Pacífico
928851,Germán Barrios
1147667,Ariel Lima
1062317,Rodrigo Dudok
738540,Lukas König
960981,Nicolás Wunsch
1108738,Augusto Cambón
1106326,Erico Cuello
,Liverpool
428367,S. Lentinelly
619234,Enzo Castillo
565818,Martín Rea
531834,Facundo Perdomo
573203,Agustín Cayetano
981479,Ezequiel Forclaz
325590,Martín Rabuñal
465816,Gonzalo Nápoli
1040204,Nicolás Vallejo
1038224,Kevin Amaro
76608,Abel Hernández
1106324,Emiliano Márquez
665978,Nicolas Cabral
127828,Diego Rodríguez
1023649,Matías Silva
925407,Nahuel Soria
1054448,F. Bregante
959241,Nacho Rodríguez
1072712,Lucas Acosta
972470,Santiago Milano
1194652,Lucas Wasilewsky
1103696,Renzo Machado
537792,Jean Rosso
,Boston River
982184,Bruno Antúnez
815382,Fredy Martínez
661467,G. Bortagaray
425559,Juan Acosta
1051497,Marcos Gómez
902024,Agustín Amado
1123230,Facundo Muñoa
697408,Mauricio Vera
860812,Agustín Anello
891569,Baltasar Barcia
799949,A. González
74255,Ernesto Hernández
341100,Martín González
1113483,Felipe Chiappini
354740,Facundo Rodríguez
492316,Gustavo Viera
203018,Alex Silva
1084936,Freddy Noguera
982526,Valentín Adamo
1022780,Guillermo López
1104206,A. Albarracín
650756,Gastón Pérez
980123,Jairo O'Neil
,Paraguay
,Libertad
585479,Rodrigo Morínigo
569086,Matías Espinoza
504083,Néstor Giménez
273034,Iván Ramírez
178660,Diego Viera
643254,Lucas Sanabria
750770,Álvaro Campuzano
660870,Hugo Martínez
127822,Lorenzo Melgarejo
573409,Iván Franco
45865,Óscar Cardozo
76398,Martín Silva
215,Roque Santa Cruz
1094514,Alexis Fretes
660853,Hugo Fernández
909925,Marcelo Fernández
54935,Martín Cáceres
273008,Ángel Lucena
1034801,Rodrigo Villalba
391348,Miguel Jacquet
836272,Gustavo Aguilar
527494,Robert Rojas
542345,H. Caballero
,Cerro Porteño
107318,Roberto Fernández
421997,Guillermo Benítez
273033,Piris da Motta
389399,Gustavo Velázquez
744416,Matías Pérez
604616,Ignacio Aliseda
401729,Jorge Morel
81455,Juan Iturbe
148710,Federico Carrizo
386610,Jonatan Torres
912706,Alexis Fariña
360521,Alexis Arias
110366,Sergio Araujo
220751,Abel Luciatti
1086991,Gabriel Aguayo
273012,Cecilio Domínguez
661223,Wílder Viera
621793,F. Domínguez
335768,Bruno Valdez
291658,Luis Amarilla
1103677,Lucas Quintana
216758,Gastón Giménez
688779,Alan Soñora
,Olimpia
301722,Gastón Olveira
563407,Abel Paredes
981666,Junior Barreto
1094493,César Olmedo
1018421,Axel Alfonzo
988910,Alex Franco
125757,Richard Ortiz
664546,Rodney Redes
819183,Javier Dominguez
182577,Derlis González
959248,Iván Leguizamón
480417,Marino Arzamendia
978951,Romeo Benítez
980773,Alexis Cantero
1017546,Tobías Morinigo
1239954,Luis Abreu
809082,Lucas Morales
1140964,Tiago Caballero
401727,S. Ferreira
1062315,Faustino Barone
738238,Erik López
643255,Hugo Quintana
975188,Adrián Alcaraz
,Guarani
305076,Gaspar Servio
1371519,Alexandro Maidana
364373,Mario Quintana
980793,Alcides Benítez
84697,Juan Patiño
661239,Diego Fernández
1006727,Luis Martínez
122537,William Mendieta
563717,Agustín Manzur
312144,F. Fernández
738247,Aldo Maíz
127829,Martín Rodríguez
653429,Jhon Sánchez
436378,Derlis Rodríguez
980780,Thiago Servín
897770,Alan Pereira
1119123,Richard Torales
798004,Victor Cespedes
917306,Fernando Román
1035019,César Miño
1037539,Paul Riveros
417181,Daniel Pérez
202217,Bruno Piñatares
,club nacional
514121,Santiago Rojas
661266,Gastón Benítez
442492,Juan Monteagudo
539409,Fabián Franco
739664,Claudio Nuñez
415841,Richard Prieto
728870,Juan Alfaro
142463,Orlando Lugo
660894,Carlos Arrúa
389398,Cristian Colmán
1103404,Leandro Meza
89260,Gerardo Ortiz
982298,Iván Valdez
766065,Carlos Espinola
985243,Jorge González
125250,Celso Ortiz
344675,Danilo Santacruz
567663,Darío Cáceres
894741,Roberto Ramírez
1143129,Fabrizio Jara
1159145,Alexis Cañete
1069577,Hugo Benítez
535033,Alejandro Maciel
,Colombia
,Atletico nacional
73396,David Ospina
382473,Camilo Cándido
989937,Juan Jose Arias
552474,Andrés Román
137840,William Tesillo
260381,Dairon Asprilla
459467,Jorman Campuzano
663319,Marino Hinestroza
119342,Edwin Cardona
338962,Alfredo Morelos
450237,Billy Arce
652707,Harlen Castillo
910331,Luis Marquinez
1202035,Simón García
659693,Juan Zapata
577260,Facundo Batista
474590,Andrés Sarmiento
911065,Andrés Salazar
480682,Joan Castro
1031798,Kilian Toscano
638218,Yair Mena
214538,Matheus Uribe
1320139,Elkin Rivero
,America de Cali
356455,Jorge Soto
572817,David Mina
265127,Éder Balanta
158333,Yerson Candelo
572076,Jean Pestaña
587296,Cristian Barrios
